time,sym,price,venue,uid
09:18:08.069,AAPL,73.506184,NDQ,2020.12.091403
09:18:11.207,AAPL,93.6876002,NDQ,2020.12.091404
09:18:14.081,GOOG,72.3964491,NYSE,2020.12.091405
09:18:14.583,GOOG,35.6080591,NDQ,2020.12.091406
09:18:16.297,IBM,29.6694808,NYSE,2020.12.091407
09:18:20.207,AAPL,60.3524021,NDQ,2020.12.091408
09:18:22.197,GOOG,53.6506682,NYSE,2020.12.091409
09:18:29.572,GOOG,17.2839489,NYSE,2020.12.091410
09:18:34.589,AAPL,88.7961762,NDQ,2020.12.091411
09:18:39.191,MSFT,89.5237076,NDQ,2020.12.091412
09:18:39.584,IBM,37.5377569,NDQ,2020.12.091413
09:18:41.886,AAPL,41.8459662,NYSE,2020.12.091414
09:18:44.086,MSFT,14.9738965,NDQ,2020.12.091415
09:18:45.153,AAPL,77.0686924,NDQ,2020.12.091416
09:18:50.703,GOOG,19.291486,NYSE,2020.12.091417
09:18:57.541,MSFT,81.4419614,NYSE,2020.12.091418
09:18:59.007,IBM,93.4085581,NDQ,2020.12.091419
09:18:59.796,AAPL,53.8011329,NYSE,2020.12.091420
09:19:06.184,AAPL,20.5440755,NDQ,2020.12.091421
09:19:09.217,IBM,81.1058235,NDQ,2020.12.091422
09:19:11.196,GOOG,83.8671192,NDQ,2020.12.091423
09:19:12.409,GOOG,20.5242736,NYSE,2020.12.091424
09:19:16.060,AAPL,64.7333784,NDQ,2020.12.091425
09:19:19.340,AAPL,2.22538428,NYSE,2020.12.091426
09:19:21.009,MSFT,82.613105,NYSE,2020.12.091427
09:19:23.499,AAPL,6.82914455,NDQ,2020.12.091428
09:19:27.023,GOOG,82.3245012,NYSE,2020.12.091429
09:19:33.330,IBM,47.8950194,NDQ,2020.12.091430
09:19:37.116,IBM,50.3392425,NDQ,2020.12.091431
09:19:38.189,IBM,0.0864486676,NYSE,2020.12.091432
09:19:39.937,MSFT,87.3688775,NDQ,2020.12.091433
09:19:42.932,GOOG,36.2687557,NDQ,2020.12.091434
09:19:50.267,AAPL,63.7402542,NYSE,2020.12.091435
09:19:52.060,IBM,88.0566624,NYSE,2020.12.091436
09:19:58.489,IBM,56.7746109,NYSE,2020.12.091437
09:20:00.199,GOOG,4.62765135,NDQ,2020.12.091438
09:20:00.577,MSFT,67.8067081,NDQ,2020.12.091439
09:20:05.784,IBM,3.43486657,NYSE,2020.12.091440
09:20:07.730,AAPL,17.6484066,NDQ,2020.12.091441
09:20:08.949,IBM,42.5118742,NYSE,2020.12.091442
09:20:11.392,IBM,98.6085617,NDQ,2020.12.091443
09:20:15.067,IBM,77.8622261,NDQ,2020.12.091444
09:20:15.122,MSFT,99.7828939,NDQ,2020.12.091445
09:20:18.003,GOOG,77.2609293,NDQ,2020.12.091446
09:20:19.058,AAPL,74.8184349,NYSE,2020.12.091447
09:20:20.800,AAPL,5.76718934,NDQ,2020.12.091448
09:20:21.990,MSFT,16.4179901,NDQ,2020.12.091449
09:20:22.600,IBM,20.7816159,NDQ,2020.12.091450
09:20:24.417,AAPL,60.0099406,NDQ,2020.12.091451
09:20:27.077,GOOG,12.7478818,NDQ,2020.12.091452
09:20:32.096,IBM,84.8071445,NDQ,2020.12.091453
09:20:32.686,MSFT,30.6576775,NDQ,2020.12.091454
09:20:39.685,GOOG,85.5150839,NYSE,2020.12.091455
09:20:42.036,AAPL,15.1004703,NYSE,2020.12.091456
09:20:47.374,MSFT,83.7501515,NYSE,2020.12.091457
09:20:49.797,MSFT,39.7036104,NYSE,2020.12.091458
09:20:52.334,GOOG,41.0975567,NYSE,2020.12.091459
09:20:54.928,AAPL,18.7797639,NDQ,2020.12.091460
09:20:55.721,GOOG,63.7275769,NDQ,2020.12.091461
09:21:01.399,GOOG,26.9075119,NDQ,2020.12.091462
09:21:13.733,IBM,73.7202707,NYSE,2020.12.091463
09:21:15.708,AAPL,62.0059007,NDQ,2020.12.091464
09:21:18.672,GOOG,27.1758207,NDQ,2020.12.091465
09:21:23.399,AAPL,44.5377951,NDQ,2020.12.091466
09:21:24.094,MSFT,16.7521697,NYSE,2020.12.091467
09:21:24.597,AAPL,96.4899162,NYSE,2020.12.091468
09:21:25.856,AAPL,9.53967669,NDQ,2020.12.091469
09:21:27.980,IBM,74.6985765,NDQ,2020.12.091470
09:21:28.534,GOOG,11.1581727,NYSE,2020.12.091471
09:21:32.407,IBM,13.6465629,NYSE,2020.12.091472
09:21:36.665,GOOG,82.8687715,NYSE,2020.12.091473
09:21:41.951,AAPL,33.7773427,NYSE,2020.12.091474
09:21:42.432,AAPL,43.3162517,NYSE,2020.12.091475
09:21:43.618,AAPL,35.8918995,NDQ,2020.12.091476
09:21:45.989,GOOG,5.56525516,NDQ,2020.12.091477
09:21:46.471,GOOG,48.3096386,NDQ,2020.12.091478
09:21:51.577,AAPL,50.6190581,NYSE,2020.12.091479
09:21:56.345,MSFT,23.3887014,NYSE,2020.12.091480
09:22:01.771,AAPL,84.3654406,NYSE,2020.12.091481
09:22:03.946,AAPL,77.696973,NDQ,2020.12.091482
09:22:04.489,AAPL,99.4433071,NDQ,2020.12.091483
09:22:07.380,GOOG,54.0985425,NDQ,2020.12.091484
09:22:08.423,GOOG,23.9405507,NYSE,2020.12.091485
09:22:10.265,MSFT,50.4177687,NYSE,2020.12.091486
09:22:10.492,IBM,63.4942093,NDQ,2020.12.091487
09:22:11.217,AAPL,13.9922881,NDQ,2020.12.091488
09:22:12.816,MSFT,61.0999597,NDQ,2020.12.091489
09:22:13.042,MSFT,85.8130284,NDQ,2020.12.091490
09:22:14.663,MSFT,32.2659371,NYSE,2020.12.091491
09:22:19.076,MSFT,42.4521955,NDQ,2020.12.091492
09:22:19.648,MSFT,6.85630667,NYSE,2020.12.091493
09:22:23.295,MSFT,75.0542964,NYSE,2020.12.091494
09:22:23.454,MSFT,53.2242536,NDQ,2020.12.091495
09:22:24.219,AAPL,87.1273982,NDQ,2020.12.091496
09:22:24.625,IBM,97.0202351,NYSE,2020.12.091497
09:22:28.776,AAPL,79.9937617,NYSE,2020.12.091498
09:22:34.660,IBM,3.96065933,NDQ,2020.12.091499
09:22:43.394,IBM,29.6398743,NYSE,2020.12.091500
09:22:43.695,AAPL,14.294555,NDQ,2020.12.091501
09:22:47.247,MSFT,67.6350163,NDQ,2020.12.091502
09:22:48.657,MSFT,90.9446007,NDQ,2020.12.091503
09:22:50.179,IBM,43.5133665,NYSE,2020.12.091504
09:22:50.485,GOOG,45.0590428,NDQ,2020.12.091505
09:22:51.636,IBM,61.8529815,NYSE,2020.12.091506
09:22:52.651,MSFT,13.5755833,NDQ,2020.12.091507
09:22:54.112,GOOG,60.1847977,NDQ,2020.12.091508
09:22:56.308,IBM,39.4478053,NDQ,2020.12.091509
09:22:57.948,GOOG,50.8873949,NYSE,2020.12.091510
09:23:00.352,GOOG,46.5891674,NYSE,2020.12.091511
09:23:05.111,AAPL,45.4593597,NYSE,2020.12.091512
09:23:08.774,GOOG,99.4746034,NDQ,2020.12.091513
09:23:13.195,GOOG,64.1188017,NDQ,2020.12.091514
09:23:15.169,AAPL,13.4443639,NDQ,2020.12.091515
09:23:21.636,AAPL,10.1840195,NDQ,2020.12.091516
09:23:23.001,AAPL,89.3738775,NYSE,2020.12.091517
09:23:24.218,IBM,64.9910934,NDQ,2020.12.091518
09:23:25.702,GOOG,74.3900412,NDQ,2020.12.091519
09:23:28.577,GOOG,47.5748268,NDQ,2020.12.091520
09:23:28.656,IBM,99.7179309,NYSE,2020.12.091521
09:23:32.620,AAPL,90.9467203,NDQ,2020.12.091522
09:23:40.497,MSFT,18.0220641,NYSE,2020.12.091523
09:23:42.389,AAPL,55.969927,NDQ,2020.12.091524
09:23:43.622,MSFT,36.9357256,NDQ,2020.12.091525
09:23:44.503,GOOG,97.2922261,NDQ,2020.12.091526
09:23:48.838,GOOG,92.6994677,NDQ,2020.12.091527
09:23:55.676,MSFT,31.9923414,NDQ,2020.12.091528
09:24:01.818,IBM,48.907852,NDQ,2020.12.091529
09:24:07.709,MSFT,78.3324284,NDQ,2020.12.091530
09:24:09.765,AAPL,46.0927293,NYSE,2020.12.091531
09:24:10.192,AAPL,27.6207234,NYSE,2020.12.091532
09:24:16.065,AAPL,7.34448039,NDQ,2020.12.091533
09:24:20.827,IBM,17.956886,NDQ,2020.12.091534
09:24:28.416,GOOG,39.580025,NDQ,2020.12.091535
09:24:29.376,IBM,34.756412,NYSE,2020.12.091536
09:24:29.757,AAPL,77.8467077,NDQ,2020.12.091537
09:24:31.125,GOOG,99.6605122,NDQ,2020.12.091538
09:24:32.283,AAPL,64.4334754,NYSE,2020.12.091539
09:24:32.929,IBM,90.4640926,NYSE,2020.12.091540
09:24:33.011,GOOG,72.4897611,NDQ,2020.12.091541
09:24:38.076,MSFT,74.8124972,NDQ,2020.12.091542
09:24:44.510,GOOG,77.4349164,NDQ,2020.12.091543
09:24:44.949,MSFT,91.4980747,NDQ,2020.12.091544
09:24:47.190,IBM,25.9505284,NYSE,2020.12.091545
09:24:47.430,GOOG,63.7696175,NYSE,2020.12.091546
09:24:50.086,AAPL,10.4390213,NDQ,2020.12.091547
09:24:53.669,IBM,38.2699417,NYSE,2020.12.091548
09:24:59.051,AAPL,74.1381353,NDQ,2020.12.091549
09:24:59.447,IBM,24.8149725,NDQ,2020.12.091550
09:25:00.071,GOOG,84.7747979,NYSE,2020.12.091551
09:25:03.858,MSFT,52.8494175,NYSE,2020.12.091552
09:25:05.724,IBM,15.6980842,NDQ,2020.12.091553
09:25:10.887,GOOG,21.7190964,NYSE,2020.12.091554
09:25:12.901,AAPL,95.4783948,NDQ,2020.12.091555
09:25:14.025,MSFT,12.3658457,NDQ,2020.12.091556
09:25:17.834,IBM,2.25988959,NYSE,2020.12.091557
09:25:21.268,GOOG,50.5087635,NYSE,2020.12.091558
09:25:32.171,IBM,35.8765104,NYSE,2020.12.091559
09:25:34.517,MSFT,45.5213883,NYSE,2020.12.091560
09:25:40.783,IBM,49.8403015,NYSE,2020.12.091561
09:25:41.703,GOOG,52.6060574,NDQ,2020.12.091562
09:25:41.782,AAPL,70.3557642,NYSE,2020.12.091563
09:25:46.761,MSFT,91.9730417,NYSE,2020.12.091564
09:25:49.396,IBM,65.5342988,NYSE,2020.12.091565
09:25:49.766,AAPL,57.8936749,NYSE,2020.12.091566
09:25:54.364,AAPL,97.0216762,NYSE,2020.12.091567
09:25:55.190,MSFT,19.9133518,NYSE,2020.12.091568
09:25:57.307,MSFT,8.06717849,NYSE,2020.12.091569
09:26:04.135,AAPL,95.643413,NYSE,2020.12.091570
09:26:06.986,AAPL,96.9686114,NYSE,2020.12.091571
09:26:11.040,IBM,66.8499621,NYSE,2020.12.091572
09:26:11.371,IBM,86.3202653,NDQ,2020.12.091573
09:26:12.903,MSFT,63.701741,NDQ,2020.12.091574
09:26:13.159,AAPL,6.03362739,NDQ,2020.12.091575
09:26:14.620,GOOG,81.9350375,NDQ,2020.12.091576
09:26:18.623,IBM,6.43098382,NDQ,2020.12.091577
09:26:23.382,GOOG,58.8749783,NDQ,2020.12.091578
09:26:24.859,GOOG,35.4508105,NYSE,2020.12.091579
09:26:27.789,GOOG,11.7901877,NYSE,2020.12.091580
09:26:33.705,GOOG,45.3382911,NDQ,2020.12.091581
09:26:36.040,AAPL,67.0266865,NYSE,2020.12.091582
09:26:36.393,MSFT,0.779419858,NYSE,2020.12.091583
09:26:37.349,GOOG,7.02199391,NDQ,2020.12.091584
09:26:37.540,IBM,43.8506315,NDQ,2020.12.091585
09:26:39.287,IBM,64.3748926,NDQ,2020.12.091586
09:26:42.342,MSFT,58.9826459,NDQ,2020.12.091587
09:26:45.837,AAPL,16.8522007,NDQ,2020.12.091588
09:26:57.415,IBM,27.7127505,NDQ,2020.12.091589
09:26:58.859,GOOG,75.4625624,NYSE,2020.12.091590
09:27:05.989,AAPL,82.9275234,NDQ,2020.12.091591
09:27:10.473,IBM,68.6473288,NYSE,2020.12.091592
09:27:22.813,GOOG,29.6355059,NYSE,2020.12.091593
09:27:23.442,IBM,81.5551719,NYSE,2020.12.091594
09:27:24.103,IBM,73.5994133,NYSE,2020.12.091595
09:27:26.833,MSFT,36.4249818,NYSE,2020.12.091596
09:27:27.308,IBM,9.81585064,NYSE,2020.12.091597
09:27:32.825,IBM,51.0664979,NYSE,2020.12.091598
09:27:35.731,MSFT,29.8685742,NDQ,2020.12.091599
09:27:36.357,GOOG,2.39906705,NDQ,2020.12.091600
09:27:39.192,IBM,93.7112441,NDQ,2020.12.091601
09:27:52.148,MSFT,78.4372844,NDQ,2020.12.091602
09:27:58.851,IBM,63.6705928,NDQ,2020.12.091603
09:28:00.512,MSFT,73.3828802,NDQ,2020.12.091604
09:28:00.719,AAPL,16.0866412,NYSE,2020.12.091605
09:28:01.239,GOOG,17.9063171,NYSE,2020.12.091606
09:28:06.809,IBM,82.9747285,NYSE,2020.12.091607
09:28:07.238,GOOG,84.8957417,NYSE,2020.12.091608
09:28:07.488,AAPL,42.0646521,NDQ,2020.12.091609
09:28:12.436,GOOG,8.35092829,NDQ,2020.12.091610
09:28:17.126,AAPL,0.43899219,NDQ,2020.12.091611
09:28:19.902,GOOG,94.4440139,NDQ,2020.12.091612
09:28:27.178,MSFT,54.2347309,NDQ,2020.12.091613
09:28:29.122,GOOG,41.6278953,NYSE,2020.12.091614
09:28:33.440,GOOG,57.7322127,NDQ,2020.12.091615
09:28:33.936,IBM,4.05325876,NYSE,2020.12.091616
09:28:36.903,GOOG,58.1054035,NDQ,2020.12.091617
09:28:36.967,GOOG,46.9512219,NYSE,2020.12.091618
09:28:38.391,GOOG,18.7518246,NYSE,2020.12.091619
09:28:41.653,IBM,51.6461972,NDQ,2020.12.091620
09:28:45.599,GOOG,70.7916626,NDQ,2020.12.091621
09:28:47.797,IBM,24.7539093,NDQ,2020.12.091622
09:28:49.554,GOOG,26.4796968,NYSE,2020.12.091623
09:28:54.907,MSFT,0.464293058,NDQ,2020.12.091624
09:28:57.427,MSFT,63.6443708,NDQ,2020.12.091625
09:29:00.969,AAPL,14.0150308,NDQ,2020.12.091626
09:29:05.746,GOOG,7.33679668,NYSE,2020.12.091627
09:29:07.097,IBM,28.2311246,NDQ,2020.12.091628
09:29:16.635,MSFT,49.5685981,NDQ,2020.12.091629
09:29:28.526,MSFT,1.83362272,NDQ,2020.12.091630
09:29:30.099,MSFT,76.6338762,NYSE,2020.12.091631
09:29:32.534,MSFT,34.9670113,NDQ,2020.12.091632
09:29:33.077,GOOG,83.3572757,NDQ,2020.12.091633
09:29:35.919,MSFT,53.4838133,NDQ,2020.12.091634
09:29:35.930,GOOG,81.5490027,NDQ,2020.12.091635
09:29:38.347,IBM,61.4126022,NDQ,2020.12.091636
09:29:38.741,GOOG,88.015909,NYSE,2020.12.091637
09:29:42.661,IBM,88.7960014,NDQ,2020.12.091638
09:29:45.351,IBM,29.423668,NYSE,2020.12.091639
09:29:45.659,MSFT,8.31026619,NDQ,2020.12.091640
09:29:47.348,IBM,26.6432367,NDQ,2020.12.091641
09:29:47.890,MSFT,27.0827703,NYSE,2020.12.091642
09:29:58.798,MSFT,83.5657483,NYSE,2020.12.091643
09:30:03.313,MSFT,20.8263117,NYSE,2020.12.091644
09:30:03.363,IBM,33.7845444,NDQ,2020.12.091645
09:30:06.114,MSFT,90.3698374,NYSE,2020.12.091646
09:30:06.955,IBM,57.7660582,NDQ,2020.12.091647
09:30:07.345,AAPL,72.5723742,NYSE,2020.12.091648
09:30:10.428,IBM,58.929873,NDQ,2020.12.091649
09:30:10.584,GOOG,3.53061783,NDQ,2020.12.091650
09:30:10.781,AAPL,10.0763804,NYSE,2020.12.091651
09:30:14.597,MSFT,78.6566425,NDQ,2020.12.091652
09:30:17.169,GOOG,39.5643386,NYSE,2020.12.091653
09:30:19.249,AAPL,48.4835689,NYSE,2020.12.091654
09:30:24.528,GOOG,0.562016875,NDQ,2020.12.091655
09:30:25.614,GOOG,86.3111633,NYSE,2020.12.091656
09:30:27.126,IBM,87.8468524,NDQ,2020.12.091657
09:30:27.944,IBM,41.3060421,NYSE,2020.12.091658
09:30:32.467,GOOG,74.137069,NDQ,2020.12.091659
09:30:33.194,IBM,70.1174116,NYSE,2020.12.091660
09:30:37.223,GOOG,4.12485274,NYSE,2020.12.091661
09:30:41.326,GOOG,16.3724338,NYSE,2020.12.091662
09:30:44.192,AAPL,27.5491284,NYSE,2020.12.091663
09:30:46.487,AAPL,39.2976571,NYSE,2020.12.091664
09:30:51.899,AAPL,4.27668481,NYSE,2020.12.091665
09:30:52.014,MSFT,83.5981356,NYSE,2020.12.091666
09:30:54.290,GOOG,92.5752331,NDQ,2020.12.091667
09:30:55.813,IBM,55.0385182,NDQ,2020.12.091668
09:31:03.348,GOOG,68.7603507,NDQ,2020.12.091669
09:31:04.243,GOOG,88.2591451,NYSE,2020.12.091670
09:31:05.048,AAPL,62.1651323,NDQ,2020.12.091671
09:31:07.107,AAPL,2.0397881,NYSE,2020.12.091672
09:31:09.782,MSFT,99.1191539,NYSE,2020.12.091673
09:31:10.893,AAPL,96.0441909,NDQ,2020.12.091674
09:31:13.998,MSFT,84.2191393,NDQ,2020.12.091675
09:31:21.050,GOOG,3.30060946,NDQ,2020.12.091676
09:31:25.407,GOOG,62.8093746,NYSE,2020.12.091677
09:31:28.781,MSFT,59.225556,NYSE,2020.12.091678
09:31:29.993,GOOG,41.6031326,NYSE,2020.12.091679
09:31:30.217,MSFT,57.9843025,NYSE,2020.12.091680
09:31:32.276,GOOG,11.7252512,NYSE,2020.12.091681
09:31:33.333,AAPL,88.8192741,NDQ,2020.12.091682
09:31:38.879,IBM,32.5410732,NYSE,2020.12.091683
09:31:40.733,IBM,54.3962901,NYSE,2020.12.091684
09:31:41.825,AAPL,86.1931411,NDQ,2020.12.091685
09:31:50.923,GOOG,74.6285076,NDQ,2020.12.091686
09:31:52.115,GOOG,59.528777,NDQ,2020.12.091687
09:31:53.503,MSFT,17.4953711,NYSE,2020.12.091688
09:32:00.611,MSFT,76.7225987,NDQ,2020.12.091689
09:32:00.812,GOOG,15.5935307,NYSE,2020.12.091690
09:32:01.075,GOOG,99.2901234,NDQ,2020.12.091691
09:32:01.786,MSFT,21.6342346,NYSE,2020.12.091692
09:32:02.398,IBM,40.0707469,NYSE,2020.12.091693
09:32:04.142,GOOG,44.5107331,NYSE,2020.12.091694
09:32:06.460,MSFT,8.64154669,NYSE,2020.12.091695
09:32:07.502,GOOG,76.1700345,NYSE,2020.12.091696
09:32:11.438,AAPL,90.1002249,NYSE,2020.12.091697
09:32:13.241,IBM,53.4774024,NDQ,2020.12.091698
09:32:24.207,IBM,3.30189979,NYSE,2020.12.091699
09:32:28.617,GOOG,45.4667066,NYSE,2020.12.091700
09:32:29.184,AAPL,57.1065041,NDQ,2020.12.091701
09:32:36.645,AAPL,78.0296428,NDQ,2020.12.091702
09:32:42.384,GOOG,81.4951514,NDQ,2020.12.091703
09:32:46.096,MSFT,0.901604816,NDQ,2020.12.091704
09:32:51.398,IBM,28.0004357,NYSE,2020.12.091705
09:32:57.129,GOOG,27.9963345,NYSE,2020.12.091706
09:33:00.849,GOOG,74.0511217,NDQ,2020.12.091707
09:33:02.846,IBM,3.63648292,NDQ,2020.12.091708
09:33:05.266,MSFT,67.3203085,NDQ,2020.12.091709
09:33:08.994,AAPL,64.4278255,NDQ,2020.12.091710
09:33:11.956,AAPL,46.5801373,NDQ,2020.12.091711
09:33:15.293,IBM,14.6367163,NYSE,2020.12.091712
09:33:16.978,AAPL,13.0801796,NYSE,2020.12.091713
09:33:17.421,IBM,56.6399605,NDQ,2020.12.091714
09:33:18.767,GOOG,98.233097,NDQ,2020.12.091715
09:33:19.395,AAPL,8.91831184,NYSE,2020.12.091716
09:33:22.771,GOOG,16.7240876,NDQ,2020.12.091717
09:33:25.067,IBM,61.0130965,NYSE,2020.12.091718
09:33:26.666,AAPL,71.9715037,NYSE,2020.12.091719
09:33:28.856,AAPL,35.1357545,NYSE,2020.12.091720
09:33:29.204,MSFT,42.2627524,NYSE,2020.12.091721
09:33:32.790,GOOG,13.6080098,NDQ,2020.12.091722
09:33:34.095,GOOG,90.1582458,NYSE,2020.12.091723
09:33:44.553,AAPL,61.7751648,NDQ,2020.12.091724
09:33:47.604,IBM,62.095003,NYSE,2020.12.091725
09:33:47.795,GOOG,92.2300709,NDQ,2020.12.091726
09:33:53.327,AAPL,37.7905509,NYSE,2020.12.091727
09:33:54.046,AAPL,7.46862877,NYSE,2020.12.091728
09:33:59.224,AAPL,92.9229596,NDQ,2020.12.091729
09:34:02.233,IBM,17.214709,NYSE,2020.12.091730
09:34:03.047,GOOG,16.0789757,NYSE,2020.12.091731
09:34:03.670,GOOG,4.17173267,NDQ,2020.12.091732
09:34:06.406,MSFT,78.1939537,NYSE,2020.12.091733
09:34:11.840,MSFT,43.9376474,NYSE,2020.12.091734
09:34:14.735,MSFT,19.9057796,NDQ,2020.12.091735
09:34:23.464,AAPL,96.0704046,NDQ,2020.12.091736
09:34:24.917,AAPL,98.5082798,NYSE,2020.12.091737
09:34:25.048,GOOG,85.0004427,NDQ,2020.12.091738
09:34:30.206,IBM,86.7218288,NDQ,2020.12.091739
09:34:43.722,IBM,66.2381714,NDQ,2020.12.091740
09:34:45.809,MSFT,60.0431211,NYSE,2020.12.091741
09:34:47.971,AAPL,23.0044901,NDQ,2020.12.091742
09:34:51.203,IBM,74.3069061,NDQ,2020.12.091743
09:34:55.050,AAPL,21.3273598,NDQ,2020.12.091744
09:34:56.815,GOOG,87.5230885,NYSE,2020.12.091745
09:35:06.730,IBM,45.6835727,NYSE,2020.12.091746
09:35:07.831,AAPL,14.8670035,NDQ,2020.12.091747
09:35:09.997,MSFT,30.5186661,NDQ,2020.12.091748
09:35:13.046,IBM,12.7323826,NYSE,2020.12.091749
09:35:13.780,GOOG,4.06948742,NDQ,2020.12.091750
09:35:22.618,AAPL,96.8217392,NYSE,2020.12.091751
09:35:25.737,AAPL,99.8119226,NDQ,2020.12.091752
09:35:28.102,MSFT,59.7492046,NYSE,2020.12.091753
09:35:28.792,GOOG,11.1819935,NYSE,2020.12.091754
09:35:29.456,GOOG,7.77749626,NDQ,2020.12.091755
09:35:30.301,AAPL,29.1857843,NDQ,2020.12.091756
09:35:30.545,IBM,62.6142272,NYSE,2020.12.091757
09:35:32.289,IBM,53.319573,NDQ,2020.12.091758
09:35:33.203,MSFT,77.5422541,NYSE,2020.12.091759
09:35:34.898,AAPL,84.4986166,NYSE,2020.12.091760
09:35:36.415,AAPL,72.3448188,NDQ,2020.12.091761
09:35:38.135,GOOG,12.4780033,NDQ,2020.12.091762
09:35:41.020,AAPL,7.15692227,NDQ,2020.12.091763
09:35:47.730,AAPL,70.9588752,NDQ,2020.12.091764
09:35:54.389,AAPL,48.3709252,NDQ,2020.12.091765
09:36:01.018,IBM,43.9160759,NYSE,2020.12.091766
09:36:02.180,MSFT,13.3402972,NYSE,2020.12.091767
09:36:05.745,GOOG,62.8931252,NDQ,2020.12.091768
09:36:06.373,AAPL,67.4507731,NYSE,2020.12.091769
09:36:14.721,AAPL,92.7229074,NYSE,2020.12.091770
09:36:20.242,AAPL,61.3127257,NYSE,2020.12.091771
09:36:22.322,GOOG,71.245163,NDQ,2020.12.091772
09:36:23.234,MSFT,84.0415148,NYSE,2020.12.091773
09:36:25.086,IBM,45.7265816,NDQ,2020.12.091774
09:36:27.099,AAPL,92.3890363,NYSE,2020.12.091775
09:36:31.108,IBM,51.6304564,NYSE,2020.12.091776
09:36:37.962,IBM,48.2289008,NDQ,2020.12.091777
09:36:38.614,IBM,86.862827,NYSE,2020.12.091778
09:36:41.733,AAPL,35.2341767,NYSE,2020.12.091779
09:36:42.958,AAPL,17.3264646,NYSE,2020.12.091780
09:36:45.468,MSFT,57.8942272,NYSE,2020.12.091781
09:36:45.912,IBM,69.8279328,NYSE,2020.12.091782
09:36:46.614,GOOG,77.0210753,NDQ,2020.12.091783
09:36:51.445,GOOG,1.51821719,NYSE,2020.12.091784
09:36:52.119,IBM,15.205262,NDQ,2020.12.091785
09:36:53.391,AAPL,72.2615045,NDQ,2020.12.091786
09:36:55.445,MSFT,27.2367737,NDQ,2020.12.091787
09:36:59.953,GOOG,6.73183724,NDQ,2020.12.091788
09:37:09.585,AAPL,40.8335013,NDQ,2020.12.091789
09:37:11.797,IBM,41.212045,NDQ,2020.12.091790
09:37:17.839,AAPL,50.1828666,NYSE,2020.12.091791
09:37:19.648,GOOG,86.0633558,NDQ,2020.12.091792
09:37:23.039,IBM,77.3822952,NYSE,2020.12.091793
09:37:24.918,AAPL,79.8970591,NDQ,2020.12.091794
09:37:25.126,MSFT,39.0393915,NDQ,2020.12.091795
09:37:29.583,IBM,44.0689116,NYSE,2020.12.091796
09:37:29.928,MSFT,5.50692438,NDQ,2020.12.091797
09:37:31.377,GOOG,9.33421818,NDQ,2020.12.091798
09:37:34.650,GOOG,64.4058757,NYSE,2020.12.091799
09:37:47.427,AAPL,24.1270789,NYSE,2020.12.091800
09:37:57.759,GOOG,38.2769722,NDQ,2020.12.091801
09:37:58.806,MSFT,63.9112107,NDQ,2020.12.091802
09:37:59.499,MSFT,7.13240246,NDQ,2020.12.091803
09:38:00.839,GOOG,97.4078128,NDQ,2020.12.091804
09:38:02.205,AAPL,63.0633614,NYSE,2020.12.091805
09:38:02.497,GOOG,32.817527,NDQ,2020.12.091806
09:38:08.620,IBM,50.1185376,NDQ,2020.12.091807
09:38:09.318,GOOG,12.0987178,NYSE,2020.12.091808
09:38:10.196,GOOG,4.88515736,NDQ,2020.12.091809
09:38:18.685,IBM,75.9309488,NYSE,2020.12.091810
09:38:26.504,GOOG,87.9881433,NDQ,2020.12.091811
09:38:29.630,GOOG,25.1910839,NDQ,2020.12.091812
09:38:32.014,GOOG,25.9115239,NYSE,2020.12.091813
09:38:34.732,GOOG,16.1108532,NYSE,2020.12.091814
09:38:36.773,AAPL,93.6918975,NYSE,2020.12.091815
09:38:37.082,GOOG,52.8384942,NYSE,2020.12.091816
09:38:44.041,GOOG,25.854724,NDQ,2020.12.091817
09:38:46.592,AAPL,44.5286363,NDQ,2020.12.091818
09:38:47.521,GOOG,77.545182,NYSE,2020.12.091819
09:38:56.639,GOOG,92.3606787,NDQ,2020.12.091820
09:38:57.585,IBM,97.7858408,NYSE,2020.12.091821
09:39:02.575,AAPL,44.4653839,NDQ,2020.12.091822
09:39:06.699,AAPL,48.8930101,NYSE,2020.12.091823
09:39:09.092,GOOG,21.2651615,NYSE,2020.12.091824
09:39:10.365,AAPL,60.3691282,NYSE,2020.12.091825
09:39:12.244,MSFT,69.4217333,NYSE,2020.12.091826
09:39:15.060,AAPL,73.2988789,NYSE,2020.12.091827
09:39:15.176,AAPL,16.7678894,NYSE,2020.12.091828
09:39:17.828,MSFT,33.2268553,NYSE,2020.12.091829
09:39:21.465,MSFT,41.9411687,NDQ,2020.12.091830
09:39:21.574,AAPL,9.9748391,NDQ,2020.12.091831
09:39:22.748,AAPL,77.2492274,NYSE,2020.12.091832
09:39:24.493,AAPL,29.2866179,NYSE,2020.12.091833
09:39:27.170,MSFT,24.8773792,NDQ,2020.12.091834
09:39:27.839,MSFT,72.2940172,NDQ,2020.12.091835
09:39:30.821,MSFT,17.3076276,NYSE,2020.12.091836
09:39:32.566,IBM,45.4654474,NDQ,2020.12.091837
09:39:34.893,GOOG,8.59778996,NDQ,2020.12.091838
09:39:35.056,MSFT,40.8117414,NYSE,2020.12.091839
09:39:36.286,AAPL,52.521977,NYSE,2020.12.091840
09:39:36.947,IBM,62.7011044,NDQ,2020.12.091841
09:39:57.387,AAPL,81.8660651,NDQ,2020.12.091842
09:39:57.412,IBM,99.9373906,NYSE,2020.12.091843
